time,seconds_elapsed,dBFS
1742830992962000000,1282.5889997558593,-44.79619216918945
1742830993064000000,1282.691,-43.0993766784668
1742830993164000000,1282.791,-43.88931655883789
1742830993266000000,1282.8929997558594,-44.733245849609375
1742830993367000000,1282.994,-45.68476486206055
1742830993467000000,1283.094,-45.82596206665039
1742830993568000000,1283.195,-42.41777420043945
1742830993670000000,1283.2970002441407,-44.31011199951172
1742830993771000000,1283.398,-42.29351043701172
1742830993871000000,1283.498,-43.20859909057617
1742830993972000000,1283.599,-43.890865325927734
1742830994073000000,1283.7,-45.181671142578125
1742830994174000000,1283.8010002441406,-44.894126892089844
1742830994276000000,1283.903,-45.1937255859375
1742830994377000000,1284.004,-43.77073287963867
1742830994478000000,1284.1050002441407,-45.39836883544922
1742830994579000000,1284.206,-43.9173583984375
1742830994680000000,1284.307,-44.951454162597656
1742830994781000000,1284.408,-44.89547348022461
1742830994881000000,1284.508,-43.54131317138672
1742830994983000000,1284.61,-43.621856689453125
1742830995083000000,1284.71,-43.808353424072266
1742830995185000000,1284.812,-43.774356842041016
1742830995286000000,1284.9130002441407,-40.95615005493164
1742830995386000000,1285.0129997558595,-40.952144622802734
1742830995487000000,1285.114,-41.84247589111328
1742830995589000000,1285.216,-42.86532974243164
1742830995690000000,1285.3169997558593,-38.76114273071289
1742830995790000000,1285.4170002441406,-38.54017639160156
1742830995891000000,1285.518,-39.644325256347656
1742830995992000000,1285.619,-39.75975799560547
1742830996093000000,1285.72,-40.68766403198242
1742830996193000000,1285.82,-41.17552947998047
1742830996295000000,1285.922,-41.36004638671875
1742830996396000000,1286.023,-41.97943878173828
1742830996497000000,1286.124,-41.803009033203125
1742830996598000000,1286.2250002441406,-42.12865447998047
1742830996698000000,1286.3249997558594,-41.76812744140625
1742830996800000000,1286.427,-40.84309005737305
1742830996900000000,1286.527,-42.312477111816406
1742830997002000000,1286.6289997558595,-41.563880920410156
1742830997103000000,1286.73,-42.46861267089844
1742830997204000000,1286.831,-42.70439910888672
1742830997304000000,1286.931,-40.800537109375
1742830997406000000,1287.0330002441406,-41.56298828125
1742830997507000000,1287.134,-39.98362731933594
1742830997608000000,1287.235,-40.762481689453125
1742830997708000000,1287.335,-39.16249084472656
1742830997809000000,1287.436,-39.514793395996094
1742830997911000000,1287.538,-40.4271240234375
1742830998012000000,1287.639,-41.311649322509766
1742830998113000000,1287.74,-41.740203857421875
1742830998214000000,1287.8410002441406,-34.76163864135742
1742830998315000000,1287.942,-37.86531448364258
1742830998416000000,1288.043,-38.318973541259766
1742830998516000000,1288.143,-37.589481353759766
1742830998617000000,1288.244,-39.590457916259766
1742830998717000000,1288.344,-39.882667541503906
1742830998817000000,1288.444,-37.0323371887207
1742830998917000000,1288.544,-39.35624694824219
1742830999018000000,1288.6449997558593,-40.28282928466797
1742830999119000000,1288.746,-41.00076675415039
1742830999219000000,1288.846,-41.41337203979492
1742830999320000000,1288.947,-41.267242431640625
1742830999421000000,1289.048,-38.26724624633789
1742830999523000000,1289.15,-38.76569747924805
1742830999624000000,1289.251,-40.32844924926758
1742830999724000000,1289.351,-40.607093811035156
1742830999825000000,1289.452,-39.8558235168457
1742830999926000000,1289.5530002441405,-40.77925109863281
1742831000028000000,1289.655,-41.87454605102539
1742831000129000000,1289.756,-39.952693939208984
1742831000230000000,1289.8570002441406,-41.00206756591797
1742831000330000000,1289.9569997558594,-41.603759765625
1742831000431000000,1290.058,-41.26627731323242
1742831000533000000,1290.16,-41.47357177734375
1742831000634000000,1290.2609997558593,-40.00666427612305
1742831000735000000,1290.362,-40.60590744018555
1742831000836000000,1290.463,-41.76850128173828
1742831000936000000,1290.563,-42.273963928222656
1742831001037000000,1290.664,-40.09798812866211
1742831001139000000,1290.766,-39.94004821777344
1742831001240000000,1290.867,-41.108192443847656
1742831001340000000,1290.967,-40.19784164428711
1742831001442000000,1291.0689997558593,-40.33249282836914
1742831001543000000,1291.17,-40.50968551635742
1742831001644000000,1291.271,-40.376529693603516
1742831001744000000,1291.371,-39.61686706542969
1742831001846000000,1291.4730002441406,-40.41928482055664
1742831001946000000,1291.5729997558594,-39.96825408935547
1742831002047000000,1291.674,-38.9815673828125
1742831002148000000,1291.775,-38.869781494140625
1742831002249000000,1291.876,-39.4849967956543
1742831002349000000,1291.976,-37.5135498046875
1742831002450000000,1292.0769997558593,-38.63113784790039
1742831002552000000,1292.179,-39.310001373291016
1742831002653000000,1292.28,-39.58309555053711
1742831002753000000,1292.38,-38.82816696166992
1742831002855000000,1292.482,-39.19512176513672
1742831002955000000,1292.582,-40.16499710083008
1742831003056000000,1292.683,-39.899314880371094
1742831003156000000,1292.783,-40.697181701660156
1742831003258000000,1292.8849997558593,-40.751163482666016
1742831003359000000,1292.986,-41.18529510498047
1742831003459000000,1293.086,-37.3209114074707
1742831003560000000,1293.187,-39.15575408935547
1742831003659000000,1293.286,-40.27149963378906
1742831003760000000,1293.387,-38.42778015136719
1742831003862000000,1293.4890002441407,-39.15103530883789
1742831003962000000,1293.5889997558593,-38.38869094848633
1742831004064000000,1293.691,-39.42921447753906
1742831004164000000,1293.791,-40.72422409057617
1742831004265000000,1293.892,-41.758628845214844
1742831004366000000,1293.9930002441406,-37.620479583740234
1742831004466000000,1294.0929997558594,-38.45577621459961
1742831004566000000,1294.1930002441406,-38.51067352294922
1742831004667000000,1294.294,-37.7033805847168
1742831004767000000,1294.394,-38.07600021362305
1742831004868000000,1294.495,-39.531044006347656
1742831004969000000,1294.596,-40.98214340209961
1742831005070000000,1294.6970002441406,-42.326934814453125
1742831005171000000,1294.798,-43.29722213745117
1742831005272000000,1294.899,-42.46356964111328
1742831005373000000,1295,-42.860782623291016
1742831005474000000,1295.1009997558594,-43.65155792236328
1742831005575000000,1295.202,-43.557064056396484
1742831005676000000,1295.303,-44.23345184326172
1742831005777000000,1295.404,-45.47917175292969
1742831005878000000,1295.5050002441405,-45.54181671142578
1742831005979000000,1295.606,-45.73323440551758
1742831006079000000,1295.706,-46.66020584106445
1742831006180000000,1295.807,-47.58070755004883
1742831006281000000,1295.908,-44.2469482421875
1742831006382000000,1296.0090002441407,-44.80221939086914
1742831006483000000,1296.11,-45.32231140136719
1742831006584000000,1296.211,-45.959590911865234
1742831006685000000,1296.312,-46.27313995361328
1742831006786000000,1296.4129997558593,-46.34738540649414
1742831006887000000,1296.514,-47.05744552612305
1742831006988000000,1296.615,-46.975318908691406
1742831007089000000,1296.716,-47.690582275390625
1742831007190000000,1296.8170002441407,-47.547393798828125
1742831007291000000,1296.918,-47.031951904296875
1742831007391000000,1297.018,-46.586177825927734
1742831007492000000,1297.119,-47.85414123535156
1742831007593000000,1297.22,-42.906612396240234
1742831007694000000,1297.3210002441406,-44.150787353515625
1742831007795000000,1297.422,-45.96345901489258
1742831007896000000,1297.523,-46.17362976074219
1742831007997000000,1297.624,-45.11681365966797
1742831008098000000,1297.7249997558595,-41.98106384277344
1742831008199000000,1297.826,-43.10978698730469
1742831008299000000,1297.926,-44.80143356323242
1742831008400000000,1298.027,-45.52768325805664
1742831008501000000,1298.128,-45.647884368896484
1742831008602000000,1298.2289997558594,-42.07607650756836
1742831008703000000,1298.33,-42.89958572387695
1742831008809000000,1298.436,-42.94025421142578
1742831008909000000,1298.536,-44.3621826171875
1742831009010000000,1298.6369997558593,-45.90363311767578
1742831009111000000,1298.738,-40.329620361328125
1742831009212000000,1298.839,-42.15427017211914
1742831009313000000,1298.94,-42.686092376708984
1742831009414000000,1299.0410002441406,-43.9161376953125
1742831009514000000,1299.1409997558594,-44.52633285522461
1742831009614000000,1299.2410002441407,-45.93067932128906
1742831009716000000,1299.343,-46.40966796875
1742831009817000000,1299.444,-46.93156814575195
1742831009917000000,1299.544,-44.355438232421875
1742831010018000000,1299.6449997558593,-45.09076690673828
1742831010119000000,1299.746,-46.04509735107422
1742831010221000000,1299.848,-48.421974182128906
1742831010321000000,1299.948,-49.32582092285156
1742831010422000000,1300.0490002441406,-48.99317932128906
1742831010524000000,1300.151,-48.14915084838867
1742831010625000000,1300.252,-48.60453796386719
1742831010725000000,1300.352,-46.978248596191406
1742831010826000000,1300.4529997558593,-43.840938568115234
1742831010928000000,1300.555,-46.072994232177734
1742831011029000000,1300.656,-47.79209899902344
1742831011129000000,1300.756,-49.36994171142578
1742831011230000000,1300.8570002441406,-48.15331268310547
1742831011331000000,1300.958,-49.82331848144531
1742831011432000000,1301.059,-51.274925231933594
1742831011533000000,1301.16,-52.29707717895508
1742831011634000000,1301.2609997558593,-45.60167694091797
1742831011735000000,1301.362,-46.65507125854492
1742831011836000000,1301.463,-48.76506042480469
1742831011937000000,1301.564,-49.829471588134766
1742831012037000000,1301.664,-49.295936584472656
1742831012138000000,1301.7649997558594,-49.01861572265625
1742831012240000000,1301.867,-44.305301666259766
1742831012340000000,1301.967,-39.823822021484375
1742831012441000000,1302.068,-41.848915100097656
1742831012541000000,1302.168,-43.03530502319336
1742831012641000000,1302.268,-44.32491683959961
1742831012742000000,1302.3690002441406,-45.39731979370117
1742831012843000000,1302.47,-45.77412796020508
1742831012944000000,1302.571,-44.30818557739258
1742831013045000000,1302.672,-45.16958999633789
1742831013146000000,1302.7729997558595,-46.50812530517578
1742831013247000000,1302.874,-46.8664436340332
1742831013348000000,1302.975,-45.951786041259766
1742831013449000000,1303.076,-46.72500991821289
1742831013549000000,1303.176,-47.869140625
1742831013650000000,1303.2769997558594,-48.67552185058594
1742831013751000000,1303.378,-48.410743713378906
1742831013852000000,1303.479,-48.610450744628906
1742831013953000000,1303.58,-48.66480255126953
1742831014054000000,1303.6810002441407,-50.03414535522461
1742831014155000000,1303.782,-48.47002029418945
1742831014256000000,1303.883,-49.575321197509766
1742831014357000000,1303.984,-47.854942321777344
1742831014458000000,1304.0849997558594,-48.409427642822266
1742831014559000000,1304.186,-48.70945358276367
1742831014660000000,1304.287,-47.55059051513672
1742831014761000000,1304.388,-48.01021957397461
1742831014862000000,1304.4890002441407,-48.89250183105469
1742831014963000000,1304.59,-46.676055908203125
1742831015064000000,1304.691,-47.6345100402832
1742831015165000000,1304.792,-48.52683639526367
1742831015266000000,1304.8929997558594,-46.2017822265625
1742831015367000000,1304.994,-41.909217834472656
1742831015468000000,1305.095,-46.28022384643555
1742831015568000000,1305.195,-48.18635940551758
1742831015669000000,1305.296,-49.898773193359375
1742831015773000000,1305.4,-51.69583511352539
1742831015874000000,1305.5009997558593,-52.414215087890625
1742831015975000000,1305.602,-52.45550537109375
1742831016076000000,1305.703,-53.336463928222656
1742831016177000000,1305.804,-53.62209701538086
1742831016278000000,1305.9050002441406,-49.33653259277344
1742831016379000000,1306.006,-50.375003814697266
1742831016480000000,1306.107,-51.33025360107422
1742831016581000000,1306.208,-50.56202697753906
1742831016682000000,1306.3089997558593,-51.067256927490234
1742831016783000000,1306.41,-51.27535629272461
1742831016884000000,1306.511,-49.850521087646484
1742831016985000000,1306.612,-50.871055603027344
1742831017086000000,1306.7130002441406,-51.560821533203125
1742831017187000000,1306.814,-51.05550003051758
1742831017288000000,1306.915,-48.61165237426758
1742831017389000000,1307.016,-46.20880126953125
1742831017490000000,1307.1169997558593,-47.37762451171875
1742831017591000000,1307.218,-47.28593826293945
1742831017692000000,1307.319,-48.645477294921875
1742831017793000000,1307.42,-46.029945373535156
1742831017893000000,1307.52,-47.26301956176758
1742831017993000000,1307.62,-47.98171615600586
1742831018094000000,1307.7210002441407,-46.706329345703125
1742831018195000000,1307.822,-47.80978012084961
1742831018296000000,1307.923,-43.263404846191406
1742831018397000000,1308.024,-44.1851921081543
1742831018498000000,1308.1249997558593,-46.06795120239258
1742831018598000000,1308.2250002441406,-46.02694320678711
1742831018700000000,1308.327,-46.84659194946289
1742831018801000000,1308.428,-46.51991653442383
1742831018902000000,1308.5290002441407,-43.40101623535156
1742831019003000000,1308.63,-44.71052932739258
1742831019104000000,1308.731,-44.287994384765625
1742831019204000000,1308.831,-45.54507064819336
1742831019305000000,1308.932,-42.57669448852539
1742831019406000000,1309.0330002441406,-43.527137756347656
1742831019506000000,1309.1329997558594,-44.48211669921875
1742831019606000000,1309.2330002441406,-44.21158218383789
1742831019707000000,1309.334,-42.4262809753418
1742831019809000000,1309.436,-43.2512092590332
1742831019908000000,1309.535,-44.103302001953125
1742831020009000000,1309.636,-41.19150161743164
1742831020110000000,1309.7370002441405,-42.7401008605957
1742831020211000000,1309.838,-37.7287483215332
1742831020312000000,1309.939,-38.41313934326172
1742831020413000000,1310.04,-38.862064361572266
1742831020514000000,1310.1409997558594,-37.35663604736328
1742831020614000000,1310.2410002441407,-37.71763610839844
1742831020716000000,1310.343,-39.634681701660156
1742831020817000000,1310.444,-39.26801681518555
1742831020917000000,1310.544,-37.59607696533203
1742831021017000000,1310.644,-38.49201965332031
1742831021117000000,1310.744,-39.1480827331543
1742831021217000000,1310.844,-40.41832733154297
1742831021317000000,1310.944,-39.31403350830078
1742831021418000000,1311.0449997558594,-36.303531646728516
1742831021519000000,1311.146,-37.49888610839844
1742831021620000000,1311.247,-38.06558609008789
1742831021721000000,1311.348,-39.32833480834961
1742831021822000000,1311.4490002441407,-37.398536682128906
1742831021922000000,1311.5489997558593,-38.914920806884766
1742831022024000000,1311.651,-39.28205871582031
1742831022125000000,1311.752,-36.54863357543945
1742831022225000000,1311.852,-37.78548812866211
1742831022327000000,1311.954,-37.03052520751953
1742831022428000000,1312.055,-36.8045654296875
1742831022529000000,1312.156,-36.26812744140625
1742831022629000000,1312.256,-38.104339599609375
1742831022730000000,1312.3569997558593,-37.32825469970703
1742831022832000000,1312.459,-38.74172592163086
1742831022932000000,1312.559,-35.80307388305664
1742831023034000000,1312.6609997558594,-37.237586975097656
1742831023135000000,1312.762,-37.021575927734375
1742831023241000000,1312.868,-36.649105072021484
1742831023342000000,1312.9690002441407,-37.95673751831055
1742831023443000000,1313.07,-39.18046569824219
1742831023544000000,1313.171,-38.74050521850586
1742831023644000000,1313.271,-38.89134979248047
1742831023745000000,1313.372,-38.494964599609375
1742831023844000000,1313.471,-38.062889099121094
1742831023945000000,1313.572,-39.44281005859375
1742831024046000000,1313.6730002441407,-40.463069915771484
1742831024147000000,1313.774,-40.73507308959961
1742831024247000000,1313.874,-40.91107177734375
1742831024348000000,1313.975,-39.437278747558594
1742831024450000000,1314.0769997558593,-40.257537841796875
1742831024551000000,1314.178,-39.30929946899414
1742831024651000000,1314.278,-32.86663055419922
1742831024753000000,1314.38,-36.015926361083984
